Coprococcus,Irritable bowel syndrome(IBS),"From the 9 assays designed on a phylogenetic basis, 3 ( Collinsella aerofaciens, Clostridium cocleatum –related and Coprococcus eutactus –related phylotype assays) showed statistically significant differences ( P < .05) between the 22 control subject and 24 IBS patient samples tested"
Coprococcus,Irritable bowel syndrome(IBS),"In the phylum Firmicutes , the real-time PCR assays for Coprococcus eutactus – and Clostridium cocleatum –related sequences revealed differences between the patients with IBS and healthy control subjects, while the other assays for members of Firmicutes remained statistically nonsignificant"
Coprococcus,Irritable bowel syndrome(IBS),"Moreover, significant ( P < .05) differences between the clone libraries were found in several bacterial genera, which could be verified by quantitative polymerase chain reaction assays of phylotypes belonging to the genera Coprococcus , Collinsella , and Coprobacillus . Conclusions: The study showed that fecal microbiota is significantly altered in IBS"
Actinobacteria,Inflammatory bowel disease(IBD),"Sequences representative of the Bacteroidetes (P < 0.001) and Lachnospiraceae (P < 0.001) were greatly depleted, and those of the Actinobacteria (P < 0.001) and Proteobacteria (P < 0.001) were substantially more abundant in IBD-subset samples, relative to Control-subset samples."
Actinobacteria,Inflammatory bowel disease(IBD),Actinobacterial sequences also were more prevalent in the small intestine (8% of clones in non-IBD samples compared with 2% from non-IBD colon). 
Actinobacteria,Inflammatory bowel disease(IBD),A diverse variety of Actinobacteria and Proteobacteria was increased in prevalence in the IBD subset.
Lachnospiraceae,Inflammatory bowel disease(IBD),"Lachnospiraceae sequences of non-IBD samples were intermediate in abundance between UC and CD samples, whereas Bacteroidetes sequences were unaffected by disease status."
Lachnospiraceae,Inflammatory bowel disease(IBD),"Sequences representative of the Bacteroidetes (P < 0.001) and Lachnospiraceae (P < 0.001) were greatly depleted, and those of the Actinobacteria (P < 0.001) and Proteobacteria (P < 0.001) were substantially more abundant in IBD-subset samples, relative to Control-subset samples."
Lachnospiraceae,Inflammatory bowel disease(IBD),"In contrast, most of the OTUs that were decreased in prevalence in the IBD subset belonged to either the Lachnospiraceae group or the phylum Bacteroidetes."
Lachnospiraceae,Inflammatory bowel disease(IBD),Q-PCR also confirmed that members of the Lachnospiraceae (P < 0.001) and Bacteroidetes (P < 0.001) were diminished in quantity in the IBD-subset samples 
Lachnospiraceae,Inflammatory bowel disease(IBD),The differences in IBD- and Control-subset clonal frequencies must therefore reflect diminution of Lachnospiraceae and Bacteroidetes microbial populations in patients' samples classified as IBD subset rather than increased absolute levels of proteobacteria.
Lachnospiraceae,Inflammatory bowel disease(IBD),"Bacteroidetes and Lachnospiraceae were depleted 1.7 and 2.5 orders of magnitude, respectively, in specimens of the IBD subset."
Proteobacteria,Inflammatory bowel disease(IBD),"Sequences representative of the Bacteroidetes (P < 0.001) and Lachnospiraceae (P < 0.001) were greatly depleted, and those of the Actinobacteria (P < 0.001) and Proteobacteria (P < 0.001) were substantially more abundant in IBD-subset samples, relative to Control-subset samples."
Proteobacteria,Inflammatory bowel disease(IBD),A diverse variety of Actinobacteria and Proteobacteria was increased in prevalence in the IBD subset.
Proteobacteria,Inflammatory bowel disease(IBD),"Among the small-intestine samples, proteobacterial sequences were more abundant and Bacillus sequences less abundant in both UC and CD sample sets relative to non-IBD samples."
Dietzia maris,Atopic dermatitis,"Among 18 species detected in the study, Stenotrophomonas maltophilia was detected significantly more commonly in AD patients (5/13 for AD patients vs 0/10 for controls), whilst Dietzia maris was detected significantly more commonly in normal controls"
Dietzia maris,Atopic dermatitis,"On the other hand, D. maris (peak set X) was significantly more common in the controls (2/13 AD patients and 8/10 controls, P = 0.003; Table 5T5)."
Dietzia maris,Atopic dermatitis,our findings suggest that the skin microbiota of AD patients serve as a reservoir for such opportunistic pathogens. D. maris is a common bacterium found in ponds and on the surface of fish. 
Stenotrophomonas maltophilia,Atopic dermatitis,"Among 18 species detected in the study, Stenotrophomonas maltophilia was detected significantly more commonly in AD patients (5/13 for AD patients vs 0/10 for controls), whilst Dietzia maris was detected significantly more commonly in normal controls"
Stenotrophomonas maltophilia,Atopic dermatitis,"In AD patients, Stenotrophomonas maltophilia (peak set VI) was significantly more common."
Coxiellaceae,Cystic fibrosis,Two CF specimens contained sequences that represent novel examples of α-Proteobacteria specifically related to members of the Coxiellaceae (Fig. 4C) and Rickettsiales
Coxiellaceae,Cystic fibrosis,"In other CF specimens, likely pathogens (P. denticola, Coxiellaceae and Rickettsiales; Fig. 4) were observed along with known pathogens."
Lysobacter,Cystic fibrosis,"In four CF subjects, candidate pathogens were identified and include the anaerobe Prevotella denticola, a Lysobacter sp., and members of the Rickettsiales."
Lysobacter,Cystic fibrosis,"One candidate for a new CF pathogen is a member of the genus Lysobacter, which is not usually considered a pathogen but is closely related (97% rRNA sequence identity) to pathogenic members of the genus Stenotrophomonas."
Rickettsiales,Cystic fibrosis,Two CF specimens contained sequences that represent novel examples of α-Proteobacteria specifically related to members of the Coxiellaceae (Fig. 4C) and Rickettsiales
Rickettsiales,Cystic fibrosis,"In other CF specimens, likely pathogens (P. denticola, Coxiellaceae and Rickettsiales; Fig. 4) were observed along with known pathogens."
Rickettsiales,Cystic fibrosis,"In four CF subjects, candidate pathogens were identified and include the anaerobe Prevotella denticola, a Lysobacter sp., and members of the Rickettsiales."
Staphylococcus aureus,Cystic fibrosis,"A small number of pathogens are recognized traditionally in CF airway disease. These include Pseudomonas aeruginosa, Staphylococcus aureus, Haemophilus influenzae, and the Burkholderia cepacia complex"
Stenotrophomonas maltophilia,Cystic fibrosis,"Other bacteria, including Stenotrophomonas maltophilia and Achromobacter xylosoxidans, also are associated with CF, but there is controversy as to their roles as pathogens."
Streptococcus mitis,Cystic fibrosis,"Two of the low-complexity DC libraries contained a single sequence type, in one case Streptococcus mitis group (which includes S. pneumoniae) sequences and in the other H. influenzae sequences."
Staphylococcus aureus,Obesity,The microbiota aberrancy during infancy in children becoming overweight was also associated with a greater number of Staphylococcus aureus [0.64 × 106 cells/g (0.33–1.00× 106 cells/g)] than in children remaining normal weight.
Staphylococcus aureus,Obesity,"In addition, fecal numbers of S. aureus, as assessed by real-time qPCR, were lower in children remaining normal weight than in children developing overweight."
Bacteroides ovatus,Crohn's disease(CD),"Also, CD individuals had a lower relative abundance of B. uniformis and higher relative abundances of B. ovatus and B. vulgatus. "
Bacteroides ovatus,Crohn's disease(CD),"Some of the CD individuals had a higher relative abundance of the TRF corresponding to B. ovatus and a lower relative abundance of the TRF corresponding to B. uniformis compared to healthy individuals, but this trend did not hold for the entire sample cohort."
Bacteroides ovatus,Crohn's disease(CD),"We focused our attention on Bacteroides species as these seemed to differentiate between healthy individuals and those with CD when using general bacterial primers for T-RFLP. B. vulgatus, B. uniformis and B. ovatus were the most abundant Bacteroides species detected."
Bacteroides ovatus,Ileal Crohn's disease(CD),"By contrast, there was a trend that the TRFs corresponding to B. ovatus (264; P=0.08) and B. vulgatus (83 and 142, P=0.12) were present in higher abundances in patients with ileal involvement"
Bacteroides uniformis,Crohn's disease(CD),"Also, CD individuals had a lower relative abundance of B. uniformis and higher relative abundances of B. ovatus and B. vulgatus. "
Bacteroides uniformis,Crohn's disease(CD),"Some of the CD individuals had a higher relative abundance of the TRF corresponding to B. ovatus and a lower relative abundance of the TRF corresponding to B. uniformis compared to healthy individuals, but this trend did not hold for the entire sample cohort."
Bacteroides uniformis,Crohn's disease(CD),"We focused our attention on Bacteroides species as these seemed to differentiate between healthy individuals and those with CD when using general bacterial primers for T-RFLP. B. vulgatus, B. uniformis and B. ovatus were the most abundant Bacteroides species detected."
Bacteroides uniformis,Ileal Crohn's disease(CD),"However, when looking at disease location the TRF representative of B. uniformis was present in significantly lower abundances in twins with ileal involvement (P=0.0005, average abundance; 21±s.d. 11%) compared with both healthy (average abundance; 45±15%, P=0.006) and twins with colonic disease"
Bacteroides vulgatus,Crohn's disease(CD),"Also, CD individuals had a lower relative abundance of B. uniformis and higher relative abundances of B. ovatus and B. vulgatus. "
Bacteroides vulgatus,Crohn's disease(CD),"We focused our attention on Bacteroides species as these seemed to differentiate between healthy individuals and those with CD when using general bacterial primers for T-RFLP. B. vulgatus, B. uniformis and B. ovatus were the most abundant Bacteroides species detected."
Bacteroides vulgatus,Ileal Crohn's disease(CD),"By contrast, there was a trend that the TRFs corresponding to B. ovatus (264; P=0.08) and B. vulgatus (83 and 142, P=0.12) were present in higher abundances in patients with ileal involvement"
Betaproteobacteria,Bacterial Vaginosis,"Several phylogenetic groups were found only in samples from subjects with BV; Fusobacteria, candidate division TM7, and Betaproteobacteria together accounted for 9% of clones from subjects with BV but were not detected in clone libraries from subjects without BV"
Candidate division TM7,Bacterial Vaginosis,"Several phylogenetic groups were found only in samples from subjects with BV; Fusobacteria, candidate division TM7, and Betaproteobacteria together accounted for 9% of clones from subjects with BV but were not detected in clone libraries from subjects without BV"
Clostridium,Bacterial Vaginosis,"For example, intensive sequencing has revealed extensive diversity, not only within the Lactobacillus species complex (15), but also within other taxa most closely related to Atopobium, Clostridium, Leptotrichia, Prevotella, Peptostreptococcus, and Peptoniphilus, species not previously thought to be common in the human vagina"
Clostridium,Bacterial Vaginosis,"We identified 11 novel OTUs representing 35 sequences within the Firmicutes; of these, only three sequences from two OTUs related to Clostridium perfringens and Ureaplasma were from subjects without BV"
Clostridium,Bacterial Vaginosis,Sequence types designated BVAB-2 and BVAB-3 (9) were most closely related to Acetovibrio cellulolyticus and several Clostridium strains and together accounted for 47 sequences
Fusobacteria,Bacterial Vaginosis,"Several phylogenetic groups were found only in samples from subjects with BV; Fusobacteria, candidate division TM7, and Betaproteobacteria together accounted for 9% of clones from subjects with BV but were not detected in clone libraries from subjects without BV"
Fusobacteria,Bacterial Vaginosis,"Although no single bacterium could be identified as a specific marker for healthy over diseased conditions, three phyla - Bacteroidetes, Actinobacteria and Fusobacteria, and eight genera including Gardnerella, Atopobium, Megasphaera, Eggerthella, Aerococcus, Leptotrichia/Sneathia, Prevotella and Papillibacter were strongly associated with BV (p < 0.05). "
Fusobacteria,Bacterial Vaginosis,"Of these major phyla, Firmicutes was the most dominant phyla in the vaginal microbiota of healthy subjects, while bacteria belonging to Firmicutes, Bacteroidetes, Actinobacteria and Fusobacteria constituted the complex vaginal microbiota in the BV group."
Fusobacteria,Bacterial Vaginosis,"The phyla of Firmicutes, Bacteroidetes, Actinobacteria, Fusobacteria were significant differences between BV-positive and BV-negative groups by parametric ANOVA (p < 0.000)."
Fusobacteria,Bacterial Vaginosis,"From the eight phyla that we observed in the vaginal ecosystem, Firmicutes constituted the vast majority of vaginal microbiota in healthy women, while Bacteroidetes, Actinobacteria and Fusobacteria were strongly associated with BV."
Fusobacteria,Bacterial Vaginosis,"We observed that at a high taxonomic level, the phylum of Bacteroidetes, Actinobacteria and Fusobacteria were significantly associated with BV."
Lactobacillus,Bacterial Vaginosis,"For example, intensive sequencing has revealed extensive diversity, not only within the Lactobacillus species complex (15), but also within other taxa most closely related to Atopobium, Clostridium, Leptotrichia, Prevotella, Peptostreptococcus, and Peptoniphilus, species not previously thought to be common in the human vagina"
Lactobacillus,Bacterial Vaginosis,"Subjects without BV had bacterial communities dominated by Lactobacillus species, accounting for 86% of all sequences from subjects without BV"
Lactobacillus,Bacterial Vaginosis,"In the case of subjects without BV, fewer sequences were obtained due to many fewer restriction fragment length polymorphism patterns because of the dominance by Lactobacillus. Richness estimators (Table 1) indicated subjects without BV were adequately sampled, and additional diversity will be discovered in subjects with BV."
Lactobacillus,Bacterial Vaginosis,"The most prominent of these are Prevotella-like sequences, commonly found in subjects with BV, and Lactobacillus-like sequences, common in subjects without BV."
Olsenella,Bacterial Vaginosis,"Of phylotypes unique to subjects with BV, nine were singletons (encountered only once), and the four most common (sequences most closely related to Olsenella, Megasphaera, Streptobacillus, and Shuttleworthia) accounted for 4%, 7%, 8%, and 9%, respectively, of all sequences retrieved from subjects with BV"
Porphyromonas uenonis,Bacterial Vaginosis,Two novel OTUs representing 24 sequences were most closely related to Porphyromonas uenonis (Fig. 4) and were found only in subjects with BV.
Shuttleworthia,Bacterial Vaginosis,"Of phylotypes unique to subjects with BV, nine were singletons (encountered only once), and the four most common (sequences most closely related to Olsenella, Megasphaera, Streptobacillus, and Shuttleworthia) accounted for 4%, 7%, 8%, and 9%, respectively, of all sequences retrieved from subjects with BV"
Shuttleworthia,Bacterial Vaginosis,Ninety-three sequences most closely related to Shuttleworthia encompass those previously designated (9) as BV-associated bacterium 1 (BVAB-1)
Streptobacillus,Bacterial Vaginosis,"Of phylotypes unique to subjects with BV, nine were singletons (encountered only once), and the four most common (sequences most closely related to Olsenella, Megasphaera, Streptobacillus, and Shuttleworthia) accounted for 4%, 7%, 8%, and 9%, respectively, of all sequences retrieved from subjects with BV"
Bifidobacterium,Rheumatoid arthrits,"With the probe Bif662 hybridizing more comprehensively bacteria of genus Bifidobacterium, the percentages were 7.5% for RA patients and 10.0% for FM patients"
Clostridium coccoides,Rheumatoid arthrits,"In comparison to patients with FM, the RA patients had significantly less bifidobacteria and bacteria of the Bacteroides-Porphyromonas-Prevotella group, Bacteroides fragilis subgroup, and Eubacterium rectale – Clostridium coccoides group."
Clostridium coccoides,Rheumatoid arthrits,"Our study demonstrates that the fecal microbiota of patients with RA contain significantly less bifidobacteria and bacteria of the Bacteroides-Porphyromonas-Prevotella group, B. fragilis subgroup, and the E. rectale – C. coccoides group than the fecal microbiota of patients with FM."
Prevotella,Rheumatoid arthrits,RA patients also had significantly less bacteria of the Bacteroides-Porphyromonas-Prevotella group (6.9% and 9.8%; p = 0.021) and the B. fragilis subgroup (4.4% and 6.2%; p = 0.044).
Prevotella,Rheumatoid arthrits,"Our study demonstrates that the fecal microbiota of patients with RA contain significantly less bifidobacteria and bacteria of the Bacteroides-Porphyromonas-Prevotella group, B. fragilis subgroup, and the E. rectale – C. coccoides group than the fecal microbiota of patients with FM."
Actinobacteria,Psoriasis,"In contrast, Actinobacteria, the most prevalent and diverse phylum in normal skin samples from both healthy persons (47.6%) and the patients (47.8%), was significantly (P<0.01) underrepresented in the psoriatic lesion samples (37.3%)."
Actinobacteria,Psoriasis,"In contrast, Actinobacteria, the most prevalent and diverse phylum in the samples from normal skin of both healthy persons (47.6%) and from the psoriasis patients (47.8%), was significantly (P<0.01) lower (37.3%) in the psoriatic lesions."
Firmicutes,Psoriasis,"The most abundant and diverse phylum populating the psoriatic lesions was Firmicutes (46.2%), significantly (P<0.001) overrepresented, compared to the samples from uninvolved skin of the patients (39.0%) and healthy persons (24.4%)."
Propionibacterium,Psoriasis,"Representation of Propionibacterium species were lower in the psoriatic lesions (2.9±5.5%) than from normal persons (21.1±18.2%; P<0.001), whereas normal skin from the psoriatic patients showed intermediate levels (12.3±21.6%)."
Propionibacterium,Psoriasis,"Corynebacterium, Staphylococcus, Streptococcus, and Propionibacterium were the dominant genera in the samples from normal skin, including healthy persons and patients with psoriasis, as well as from the psoriatic lesions, accounting for >50% of all clones. "
Propionibacterium,Psoriasis," In contrast, Propionibacterium species represented 21.1±18.2% of the total clones in the samples from the healthy subjects and in the normal skin from psoriatic patients (12.3±21.6%), significantly higher than in the psoriatic lesions (2.9±5.5%) (P<0.001). "
Propionibacterium,Psoriasis,"The ratio of Streptococcus to Propionibacterium (S/P ratio) in the 2,649 clones from healthy persons and normal skin of patients with psoriasis was 0.4."
Propionibacterium,Psoriasis,"Third, there was a striking and progressive underrepresentation of the genus Propionibacterium, and its major human species P. acnes, as the samples from healthy persons, healthy skin from psoriasis patients, and psoriatic lesions were compared"
Propionibacterium,Psoriasis,"Even if the diminished representation of Propionibacterium is merely a secondary marker of the psoriatic process, understanding its presence could aid in the diagnosis and assessment of the efficiency of therapies."
Propionibacterium,Psoriasis,"In addition, representation of Propionibacterium species was lower in psoriasis than in normal skin."
Propionibacterium,Psoriasis,"Furthermore, at the genus level Propionibacterium and Corynebacterium were the commonest in controls and psoriasis, respectively in the Gao et al. study, whereas we found Streptococci to be the commonest genus in both groups."
Propionibacterium acnes,Psoriasis,"The ratio of Streptococcus mitis to Propionibacterium acnes is 0.2. Panel D. Samples from the lesions (n = 13) of patients with psoriasis (n = 1,314 clones)."
Propionibacterium acnes,Psoriasis,Propionibacterium acnes was the most prevalent species in the samples from the healthy subjects (Mean±SD:20.2±16.0%) and from the unaffected skin of the patients with psoriasis
Propionibacterium acnes,Psoriasis,"Third, there was a striking and progressive underrepresentation of the genus Propionibacterium, and its major human species P. acnes, as the samples from healthy persons, healthy skin from psoriasis patients, and psoriatic lesions were compared"
Propionibacterium acnes,Psoriasis,Representation of P. acnes was much lower (2.6±5.1%) in the samples from the lesions of the patients with psoriasis than in the samples from normal persons
Streptococcus,Psoriasis,"An extensive literature also has suggested that bacteria, including Staphylococcus aureus and Streptococcus pyogenes, could play a role in the induction and maintenance of psoriasis"
Streptococcus,Psoriasis,"Corynebacterium, Staphylococcus, Streptococcus, and Propionibacterium were the dominant genera in the samples from normal skin, including healthy persons and patients with psoriasis, as well as from the psoriatic lesions, accounting for >50% of all clones."
Streptococcus,Psoriasis,Streptococcus were detected significantly more frequently (15.2±10.4%) from psoriatic lesion samples (P<0.001) than from the uninvolved skin samples of the patients (3.4±2.5%). 
Streptococcus,Psoriasis,"Favoring these microbial competition hypotheses is the greater representation of streptococcal and staphylococcal species in the psoriatic lesions, however, Group A Streptococcus pyogenes and Staphylococcus aureus were absent or minimally present."
Alcaligenaceae,Obesity,"Three other families—Coriobacteriaceae (phylum Actinobacteria), Erysipelotrichaceae (phylum Firmicutes), and Alcaligenaceae (phylum Proteobacteria)—also were somewhat enriched in the ob group"
Coriobacteriaceae,Obesity,"Three other families—Coriobacteriaceae (phylum Actinobacteria), Erysipelotrichaceae (phylum Firmicutes), and Alcaligenaceae (phylum Proteobacteria)—also were somewhat enriched in the ob group"
Erysipelotrichaceae,Obesity,"Three other families—Coriobacteriaceae (phylum Actinobacteria), Erysipelotrichaceae (phylum Firmicutes), and Alcaligenaceae (phylum Proteobacteria)—also were somewhat enriched in the ob group"
Erysipelotrichaceae,Obesity,The family Prevotellaceae within the phylum Bacteroidetes and the family Erysipelotrichaceae within phylum Firmicutes harbored sequences mostly from obese individuals (indicated in red). 
Methanobrevibacter smithii,Obesity,"In particular, recent evidence suggests that the gut microbiota may play a role in obesity by increasing the host's energy-harvesting efficiency (2–4). A mouse model has shown that Methanobrevibacter smithii, the predominant archaeon in the human gut, enhanced short-chain fatty acid (SCFA) production by fermentative bacteria by removing H2 and formate."
Prevotellaceae,Obesity,Numbers of the H2-producing Prevotellaceae were highly enriched in the obese individuals.
Prevotellaceae,Obesity,The family Prevotellaceae within the phylum Bacteroidetes and the family Erysipelotrichaceae within phylum Firmicutes harbored sequences mostly from obese individuals (indicated in red).
Prevotellaceae,Obesity,"The obesity-specific Prevotellaceae group contains carbohydrate- and protein-fermenting, acetate and H2 producers, as inferred by their cultured phylogenetic relatives, such as Prevotella ruminicola"
Prevotellaceae,Obesity,"Possible H2-producing bacterial partners could be members of Prevotellaceae (phylum Bacteroidetes), which we also found associated with obese individuals."
Prevotellaceae,Obesity,"But our results clearly show that Prevotellaceae, a subgroup of Bacteroidetes, was significantly enriched in the obese individuals."
Prevotellaceae,Obesity,"Our results extend the findings of others by demonstrating that obese individuals harbor unique H2-producing bacterial groups, particularly members of the Prevotellaceae family and certain groups within Firmicutes."
Enterobacteriaceae,Crohn's disease(CD),Enterobacteria and particularly E. coli have been deeply investigated.
Faecalibacterium prausnitzii,Crohn's disease(CD),Faecalibacterium prausnitzii species (a major representative of the C. leptum group) had lower counts in A-IBD and IC patients compared to HS (8.8 and 8.3 versus 10.4; P = 0.0004 and P = 0.003).
Faecalibacterium prausnitzii,Crohn's disease(CD),In the present study the decreased count of F. prausnitzii observed in R-IBD patients (9.5 ± 0.4) did not reach significance compared to HS
Faecalibacterium prausnitzii,Crohn's disease(CD),"Again, the F. prausnitzii species within the C. leptum group has been shown to be particularly deficient in CD patients' MAM."
Faecalibacterium prausnitzii,Crohn's disease(CD),"In the present work, Firmicutes and F. prausnitzii counts were decreased in IC patients as well as in A-CD and A-UC patients."
Faecalibacterium prausnitzii,Crohn's disease(CD),"Conversely, a healthy gut microbiota structure including a proper count of Firmicutes (in particular F. prausnitzii) could be a protective factor for the gut mucosa whatever the chronic gut inflammation condition (CD or UC). "
Firmicutes,Crohn's disease(CD),"Bacteria of the phylum Firmicutes (Clostridium leptum and Clostridium coccoides groups) were less represented in A-IBD patients (9.7; P = 0.004) and IC (9.4; P = 0.02), compared to HS (10.8)."
Firmicutes,Crohn's disease(CD),"The phylum Firmicutes and particularly the species F. prausnitzii, are underrepresented in A-IBD patients as well as in IC patients. "
Firmicutes,Crohn's disease(CD),"In the present work, Firmicutes and F. prausnitzii counts were decreased in IC patients as well as in A-CD and A-UC patients. "
Firmicutes,Crohn's disease(CD),"However, one can hypothesize that a primary distortion in gut Firmicutes, as observed in R-IBD patients (confirmed by PLS regression analysis), could predispose to pathological conditions such as IBD."
Firmicutes,Crohn's disease(CD),Firmicutes (in particular F. prausnitzii) could be a protective factor for the gut mucosa whatever the chronic gut inflammation condition (CD or UC).
Enterobacter aerogenes,Necrotizing Enterocolitis,"In samples collected from the control group, the most frequently detected representative OTUs were ECC226e09 (six infants), ECC237b02 (four infants), ECC247c07 (six infants), ECC289a06 (five infants) and ECC227b03 (five infants), which exhibited the highest levels of similarity (99–100%) to Veillonella sp., E. coli, Enterococcus sp., Staphylococcus sp. and Enterobacter aerogenes, respectively."
Enterobacter hormaechei,Necrotizing Enterocolitis,"owever, for samples from NEC patients, the most frequently detected representative OTUs were ECN224a01 (six patients), ECN232e08 (six patients), ECN224d08 (four patients) and ECN291c02 (four patients), which were closely related (99–100%) to Klebsiella pneumoniae, Shigella dysenteriae, Enterobacter hormaechei and E. coli."
Enterobacter hormaechei,Necrotizing Enterocolitis,"Certain phylotypes such as K. pneumoniae, S. dysenteriae and Enterobacter hormaechei, could be identified in both the NEC and healthy twins."
Enterococcus,Necrotizing Enterocolitis,"In samples collected from the control group, the most frequently detected representative OTUs were ECC226e09 (six infants), ECC237b02 (four infants), ECC247c07 (six infants), ECC289a06 (five infants) and ECC227b03 (five infants), which exhibited the highest levels of similarity (99–100%) to Veillonella sp., E. coli, Enterococcus sp., Staphylococcus sp. and Enterobacter aerogenes, respectively."
Enterococcus,Necrotizing Enterocolitis,A 16S ribosomal RNA sequence analysis detected Citrobacter-like sequences only in cases with NEC (3 of 4) and an increased frequency of Enterococcus-like sequences in cases and Klebsiella in control subjects (P = .06).
Enterococcus,Necrotizing Enterocolitis,Higher numbers of Enterococcus were more frequently detected in cases with NEC and systemic inflammatory response syndrome compared with in control subjects.
Firmicutes,Necrotizing Enterocolitis,"Consistent with the demonstrated difference in diversity between control and NEC infants, for control infants four phyla were present: Proteobacteria, (34.97% relative abundance), Firmicutes (57.79%), Bacteroidetes (2.45%) and Fusobacteria (0.54%) with 4.25% unclassified bacteria."
Firmicutes,Necrotizing Enterocolitis,"However, NEC patients had only two phyla, Proteobacteria (90.72%) and Firmicutes (9.12%) with 0.16% unclassified bacteria. "
Firmicutes,Necrotizing Enterocolitis,We detected a bloom (34% increase) of Proteobacteria and a decrease (32%) in Firmicutes in NEC cases between the 1 week and <72 hour samples.
Firmicutes,Necrotizing Enterocolitis,We observed a 34% increase in the proportion of Proteobacteria in NEC infants at the expense of a 32% decrease in Firmicutes that occurred over the week before the diagnosis of NEC.
Firmicutes,Necrotizing Enterocolitis,In NEC infants Firmicutes dominated at the earlier time point.
Gammaproteobacteria,Necrotizing Enterocolitis,"Patients with NEC had even less diversity, an increase in abundance of Gammaproteobacteria, a decrease in other bacteria species, and had received a higher mean number of previous days of antibiotics. "
Gammaproteobacteria,Necrotizing Enterocolitis,"Furthermore, at level 2, Gammaproteobacteria was the major detected class of the phylum Proteobacteria in both control and NEC infants."
Gammaproteobacteria,Necrotizing Enterocolitis,"As shown in Figure 3, for both control and NEC infants, phylotypes that were affiliated with the class Gammaproteobacteria constructed the largest phylogenetic clade in the tree."
Gammaproteobacteria,Necrotizing Enterocolitis,"The phylogenetic tree indicates that for most of the OTUs of Gammaproteobacteria identified in NEC infants, the same phylotypes or their closely related sequences could also be found in control infants."
Gammaproteobacteria,Necrotizing Enterocolitis,"Infants in different nurseries may harbor different specific bacterial strains, yet patients with NEC still have decreased diversity and increased Gammaproteobacteria dominance."
Gammaproteobacteria,Necrotizing Enterocolitis,"we suggest that this approach should be studied further to determine its utility as a prognostication tool for identification of preterm infants at highest risk for development of NEC who could then be treated with targeted therapy (for example, to Gammaproteobacterias), fresh breast milk or probiotic agents."
Klebsiella pneumoniae,Necrotizing Enterocolitis,"However, for samples from NEC patients, the most frequently detected representative OTUs were ECN224a01 (six patients), ECN232e08 (six patients), ECN224d08 (four patients) and ECN291c02 (four patients), which were closely related (99–100%) to Klebsiella pneumoniae, Shigella dysenteriae, Enterobacter hormaechei and E. coli."
Klebsiella pneumoniae,Necrotizing Enterocolitis,"Certain phylotypes such as K. pneumoniae, S. dysenteriae and Enterobacter hormaechei, could be identified in both the NEC and healthy twins."
Proteobacteria,Necrotizing Enterocolitis,"Consistent with the demonstrated difference in diversity between control and NEC infants, for control infants four phyla were present: Proteobacteria, (34.97% relative abundance), Firmicutes (57.79%), Bacteroidetes (2.45%) and Fusobacteria (0.54%) with 4.25% unclassified bacteria."
Proteobacteria,Necrotizing Enterocolitis,"However, NEC patients had only two phyla, Proteobacteria (90.72%) and Firmicutes (9.12%) with 0.16% unclassified bacteria. "
Proteobacteria,Necrotizing Enterocolitis,"Patients with NEC had even less diversity, an increase in abundance of Gammaproteobacteria, a decrease in other bacteria species, and had received a higher mean number of previous days of antibiotics."
Proteobacteria,Necrotizing Enterocolitis,Further exploration showed that the high abundance of Proteobacteria in NEC infants included dominance (more than 50%) of one genera of Proteobacteria in each individual patient.
Proteobacteria,Necrotizing Enterocolitis,Individual pairings had decreased diversity and increased percentage of Proteobacteria in the twin with NEC (N1-N4) compared to the twin control
Proteobacteria,Necrotizing Enterocolitis,"Furthermore, the limited diversity and Proteobacteria dominance in NEC patients represented a unique bacterial pattern associated with NEC by PCA."
Proteobacteria,Necrotizing Enterocolitis,"Furthermore, we document that all preterm infants with NEC have a Proteobacteria predominance."
Proteobacteria,Necrotizing Enterocolitis,"Rather, we find that the microbial community structure in NEC patients is distinct, based on a further decrease in diversity and increase in Proteobacteria dominance compared to other preterm infants, and with a bloom of a single genus of Proteobacteria to >50% of the overall bacterial composition."
Proteobacteria,Necrotizing Enterocolitis,These pairings represent ideal matched control sets and again demonstrated the decreased diversity and Proteobacteria dominance in the patient with NEC.
Proteobacteria,Necrotizing Enterocolitis,We detected a bloom (34% increase) of Proteobacteria and a decrease (32%) in Firmicutes in NEC cases between the 1 week and <72 hour samples.
Proteobacteria,Necrotizing Enterocolitis,One of the bacterial signatures detected more frequently in NEC cases (p<0.01) matched closest to γ-Proteobacteria.
Proteobacteria,Necrotizing Enterocolitis,We observed a 34% increase in the proportion of Proteobacteria in NEC infants at the expense of a 32% decrease in Firmicutes that occurred over the week before the diagnosis of NEC.
Proteobacteria,Necrotizing Enterocolitis,"Furthermore, we observed that the proportion of Proteobacteria increased in samples collected from NEC infants over the week prior to the diagnosis of NEC."
Proteobacteria,Necrotizing Enterocolitis,"In the samples collected from the NEC infants one week before diagnosis, the proportion of Proteobacteria was actually lower than that observed in the matched control samples."
Proteobacteria,Necrotizing Enterocolitis,"However, during inflammation (as occurs in diseases such as NEC), there is a relative decrease in the presence of these less immunogenic bacteria and a relative increase in Proteobacteria, as shown by our results."
Proteobacteria,Necrotizing Enterocolitis,In addition to specific OTUs that appeared to be associated with NEC we also detected a bloom in Proteobacteria unique to the NEC infants.
